0.01487768 0.03987796
0.01600148 0.04110076
0.01716509 0.04228573
0.01836932 0.04342939
0.01961461 0.04452822
0.02090002 0.04557982
0.02222397 0.04658247
0.02358661 0.04753188
0.02497954 0.04843625
0.02640496 0.0492885
0.02785283 0.05010201
0.02949222 0.05095982
0.03121016 0.05180611
0.03300785 0.05264234
0.03488521 0.05347105
0.0368419 0.05429588
0.03888024 0.05511453
0.04100333 0.05592498
0.04321183 0.05672904
0.04550819 0.0575265
0.04789373 0.05831765
0.05037048 0.05910061
0.05294137 0.05987375
0.05560917 0.06063557
0.05837572 0.06138449
0.06124258 0.06211984
0.06421284 0.06284243
0.06728668 0.06355367
0.07046704 0.06425569
0.07375491 0.06495125
0.07715216 0.06564389
0.0806605 0.0663335
0.08428258 0.06702025
0.08802006 0.06770437
0.09187579 0.06838499
0.09585192 0.06906515
0.09995086 0.06974085
0.1041739 0.07041512
0.1085242 0.07108446
0.1130032 0.07175122
0.1176128 0.07241475
0.1223559 0.07307371
0.1272329 0.07373051
0.1322471 0.07438104
0.1373991 0.07502723
0.1426907 0.07566837
0.1481232 0.07630196
0.153698 0.07692952
0.1594172 0.0775485
0.1652806 0.07816009
0.1712892 0.07876369
0.1774441 0.07935508
0.183745 0.07993625
0.1901929 0.08050697
0.196788 0.08106297
0.2035299 0.08160798
0.2104178 0.08213814
0.2174518 0.08265275
0.2246298 0.08315316
0.2319521 0.08363403
0.2394163 0.08409997
0.247021 0.08454438
0.254764 0.08497217
0.2626435 0.08537734
0.2706576 0.0857629
0.2788025 0.08612415
0.2870753 0.08646384
0.2954725 0.08677664
0.303991 0.08706644
0.3126261 0.08732743
0.3213741 0.08756325
0.3302304 0.08776949
0.33919 0.08794737
0.3482483 0.08809626
0.3573997 0.08821303
0.3666385 0.08830089
0.3759591 0.0883552
0.3853557 0.08837788
0.3948208 0.08836859
0.4043489 0.08832371
0.4139331 0.08824658
0.4235671 0.08813491
0.4332442 0.08798677
0.4429558 0.08780392
0.4526963 0.08758223
0.4624571 0.08732221
0.4722316 0.08702482
0.4820122 0.08668556
0.4917915 0.0863068
0.5015616 0.08588948
0.5113159 0.0854287
0.5210461 0.08492873
0.5307454 0.0843899
0.5404069 0.08380738
0.5500233 0.08318506
0.5595868 0.08252086
0.5690902 0.08180996
0.5785272 0.08105684
0.5878916 0.08025708
0.5971757 0.07941104
0.6063748 0.07852183
0.6154815 0.07758369
0.6244906 0.07660278
0.633396 0.07557863
0.6421927 0.07450941
0.6508773 0.07340249
0.6594432 0.07225174
0.667887 0.07106964
0.6762055 0.06985509
0.6843956 0.06861404
0.6924536 0.06734964
0.7003772 0.06606549
0.7081631 0.06476539
0.7158095 0.06345186
0.7233154 0.06213019
0.730679 0.06080132
0.7378991 0.05947022
0.744975 0.05813905
0.7519052 0.05680997
0.7586895 0.05548745
0.765328 0.05417178
0.7718207 0.05286875
0.7781675 0.0515775
0.7843702 0.05030261
0.7904281 0.04904574
0.7963423 0.04780727
0.8021142 0.04658987
0.8077449 0.04539331
0.8132352 0.04421809
0.8185862 0.04306532
0.823799 0.04193456
0.8288755 0.04082617
0.8338176 0.03974074
0.8386266 0.03867878
0.8433049 0.03763976
0.847854 0.03662538
0.8522767 0.03563611
0.8565753 0.03467215
0.8607514 0.03373395
0.8648071 0.03282194
0.8687454 0.03193599
0.8725688 0.0310759
0.8762794 0.03024073
0.8798784 0.02942909
0.8833684 0.02863968
0.8867521 0.02787125
0.8900313 0.02712285
0.8932083 0.0263932
0.8962849 0.02568175
0.899264 0.02498801
0.9021482 0.02431195
0.9049401 0.02365581
0.907643 0.02302126
0.9102599 0.02240987
0.912793 0.02182267
0.9152445 0.02126042
0.9176173 0.02072349
0.9199141 0.02021203
0.9221358 0.01972535
0.9242858 0.01926184
0.9263641 0.01881715
0.9283728 0.01838042
0.9303134 0.01799215
0.9321873 0.01756982
0.9339968 0.01715792
0.9357436 0.01677368
0.9374286 0.01641457
0.9390547 0.0160637
0.9406244 0.01569511
0.9421384 0.01527788
0.9436 0.01477783
0.9436 0.01431185
